character,script_line,episode,begin,end,duration,episode_index,bad_words,is_male
Aureliano Adami,vogliamo solo chiacchierare con te,2,23221600000,23238400000,16800000,553,0,1
Aureliano Adami,non vuoi chiacchierare,2,23249600000,23260000000,10400000,554,0,1
Aureliano Adami,facciamo il giro,2,23299600000,23309600000,10000000,555,0,1
Sara Monaschi,perdonatemi un secondo,2,24055600000,24071200000,15600000,562,0,0
Sara Monaschi,pronto,2,24076800000,24085600000,8800000,563,0,0
Sara Monaschi,lei dove si trova in questo momento,2,24137600000,24157200000,19600000,566,0,0
Sara Monaschi,l hanno vista entrare,2,24189600000,24219200000,29600000,568,0,0
Sara Monaschi,adesso mi ascolti si calmi,2,24235600000,24261200000,25600000,571,0,0
Sara Monaschi,adesso lei deve andare a casa chiuda la porta e non apra a nessuno,2,24266800000,24303200000,36400000,572,0,0
Sara Monaschi,il monsignor theodosiou si scusa ma ha avuto un imprevisto,2,24562400000,24595600000,33200000,573,0,0
Sara Monaschi,la riunione va rimandata,2,24596400000,24626400000,30000000,574,0,0
Sara Monaschi,nulla che non si possa risolvere eminenza,2,24627200000,24646400000,19200000,576,0,0
Aureliano Adami,ahó,2,24808000000,24817200000,9200000,579,0,1
Gabriele Marchilli,l ho trovato,2,24818000000,24828000000,10000000,580,0,1
Gabriele Marchilli,tornate indietro,2,24838800000,24849600000,10800000,581,0,1
Aureliano Adami,ma che cazzo sta a fare,2,25160400000,25171200000,10800000,585,1,1
Aureliano Adami,zitto non ti muovere che ti sparo in faccia,2,25325200000,25355200000,30000000,589,0,1
Aureliano Adami,mi sa che non ti sei pentito abbastanza zio prete,2,25458000000,25481200000,23200000,590,0,1
Aureliano Adami,dai continua,2,25493600000,25507600000,14000000,591,0,1
Aureliano Adami,dai,2,25530800000,25539200000,8400000,592,0,1
Alberto Anacleti,quanto hai in banca,2,25588800000,25605200000,16400000,596,0,1
Alberto Anacleti,t ho chiesto quanto hai in banca,2,25622800000,25644400000,21600000,597,0,1
Alberto Anacleti,non dire cazzate,2,25666800000,25676400000,9600000,599,1,1
Alberto Anacleti,sei il capo della commissione quindi puoi andare in banca e chiedere i soldi,2,25690000000,25732800000,42800000,600,0,1
Alberto Anacleti,mmh,2,25733600000,25742000000,8400000,601,0,1
Alberto Anacleti,i 300 000 li puoi chiedere,2,25783600000,25800800000,17200000,602,0,1
Alberto Anacleti,oh,2,25814800000,25823600000,8800000,603,0,1
Aureliano Adami,mo te vieni con noi,2,25911600000,25924400000,12800000,605,0,1
Aureliano Adami,così non fai altre cazzate,2,25930800000,25944800000,14000000,606,1,1
Aureliano Adami,domani mattina mandi qualcuno a prendere i soldi e ce li dai,2,25957600000,25989600000,32000000,607,0,1
Aureliano Adami,e noi ci scordiamo di te,2,25996000000,26010400000,14400000,608,0,1
Aureliano Adami,hai capito,2,26029600000,26038000000,8400000,609,0,1
Aureliano Adami,dai,2,26590800000,26599600000,8800000,611,0,1
Alberto Anacleti,qua in fondo a destra,2,26600400000,26615200000,14800000,612,0,1
Aureliano Adami,vieni qua,2,26683600000,26692000000,8400000,613,0,1
Aureliano Adami,non fare cazzate zio prete,2,26804000000,26816800000,12800000,614,1,1
Sara Monaschi,monsignore,2,27060800000,27073600000,12800000,615,0,0
Sara Monaschi,monsignore,2,27092000000,27103600000,11600000,616,0,0
Sara Monaschi,monsignore,2,27203600000,27217600000,14000000,617,0,0
Gabriele Marchilli,è sicuro qui eh,2,27239200000,27253200000,14000000,619,0,1
Alberto Anacleti,tranquillo tanto anche se strilla non lo sente nessuno,2,27261200000,27296800000,35600000,620,0,1
Alberto Anacleti,oh ragazzi,2,27315600000,27324000000,8400000,621,0,1
Alberto Anacleti,sta musica spacca,2,27330400000,27351200000,20800000,622,0,1
Alberto Anacleti,te che fai le,2,27374800000,27392800000,18000000,623,0,1
Alberto Anacleti,non balli,2,27393600000,27406000000,12400000,624,0,1
Gabriele Marchilli,dai smettila,2,27406800000,27421200000,14400000,625,0,1
Aureliano Adami,com è che non balli le,2,27422000000,27438000000,16000000,626,0,1
Aureliano Adami,non ti viene voglia di ballare guarda,2,27438800000,27465200000,26400000,627,0,1
Alberto Anacleti,facciamo un brindisi eh,2,27519600000,27536000000,16400000,629,0,1
Aureliano Adami,un altra volta c ho una cosa da fare,2,27545600000,27564000000,18400000,630,0,1
Aureliano Adami,ci vediamo domattina,2,27574400000,27586000000,11600000,631,0,1
Alberto Anacleti,dai prendi due bicchieri,2,27608800000,27624400000,15600000,632,0,1
Aureliano Adami,perché fai la puttana,2,28685200000,28698000000,12800000,641,1,1
Aureliano Adami,voglio sapere dove sei nata,2,28782000000,28796800000,14800000,644,0,1
Aureliano Adami,va bene,2,28958000000,28968000000,10000000,646,0,1
Aureliano Adami,allora se non vuoi parlare me ne vado,2,29013200000,29030800000,17600000,647,0,1
Samurai Valerio,dott ssa monaschi,3,1152400000,1169600000,17200000,4,0,1
Samurai Valerio,perché mi ha chiamato,3,1178400000,1192800000,14400000,5,0,1
Sara Monaschi,hanno rapito uno dei preti della commissione vaticana,3,1221600000,1245600000,24000000,6,0,0
Sara Monaschi,e lo stanno ricattando,3,1246400000,1258000000,11600000,7,0,0
Sara Monaschi,lei può ritrovarlo,3,1265200000,1278000000,12800000,8,0,0
Samurai Valerio,e se lo ritrovo,3,1323200000,1338400000,15200000,9,0,1
Sara Monaschi,i terreni di ostia,3,1357200000,1369200000,12000000,10,0,0
Sara Monaschi,cinquanta e cinquanta,3,1386400000,1397200000,10800000,11,0,0
Aureliano Adami,non ti volevo svegliare,3,2072800000,2084000000,11200000,13,0,1
Aureliano Adami,non ti bastano,3,2174400000,2185200000,10800000,14,0,1
Aureliano Adami,per stanotte e per farti scordare quello che hai visto,3,2212400000,2235200000,22800000,16,0,1
Aureliano Adami,compraci un bel vestito tie,3,2432400000,2452800000,20400000,19,0,1
Aureliano Adami,la prossima volta ti ci voglio vedere,3,2465600000,2483600000,18000000,20,0,1
Gabriele Marchilli,dai che è tardi,3,2747600000,2758800000,11200000,23,0,1
Aureliano Adami,guarda che il monsignore non si muove,3,2772400000,2794400000,22000000,24,0,1
Aureliano Adami,ma che ti guardi oh,3,2835600000,2847200000,11600000,25,0,1
Gabriele Marchilli,niente,3,2859200000,2867600000,8400000,26,0,1
Gabriele Marchilli,sono contento che non l hai ammazzata,3,2879600000,2899600000,20000000,27,0,1
Aureliano Adami,sarebbe stato uno spreco gabrie,3,2921200000,2941200000,20000000,28,0,1
Alberto Anacleti,ciao nazare salve,3,2992000000,3013600000,21600000,29,0,1
Alberto Anacleti,se cerchi mio fratello sta a casa,3,3200400000,3219200000,18800000,30,0,1
Samurai Valerio,non cerco manfredi mi servi te,3,3220000000,3238800000,18800000,31,0,1
Samurai Valerio,sei spadino no,3,3248400000,3262000000,13600000,32,0,1
Samurai Valerio,come vanno gli affari,3,3289200000,3302000000,12800000,33,0,1
Alberto Anacleti,vanno bene perché,3,3322800000,3336000000,13200000,34,0,1
Samurai Valerio,ma tu che affari hai spadi,3,3344000000,3362000000,18000000,35,0,1
Alberto Anacleti,cose di famiglia,3,3387600000,3401200000,13600000,36,0,1
Samurai Valerio,cioè lo strozzo un po di spaccio le solite cazzate di voi zingari,3,3404800000,3446000000,41200000,37,1,1
Samurai Valerio,com è che sei venuto a rompere i coglioni a me,3,3450000000,3470000000,20000000,38,1,1
Alberto Anacleti,di che parli,3,3503600000,3512000000,8400000,39,0,1
Samurai Valerio,stai ricattando un prete,3,3512800000,3524800000,12000000,40,0,1
Samurai Valerio,l hai fatto pure spari,3,3528800000,3540800000,12000000,41,0,1
Samurai Valerio,cazzo fai gli impicci fuori dalla famiglia,3,3548800000,3566400000,17600000,42,1,1
Alberto Anacleti,e se anche fosse,3,3598400000,3612000000,13600000,43,0,1
Alberto Anacleti,non sono problemi tuoi mi pare no,3,3618800000,3638400000,19600000,44,0,1
Samurai Valerio,e invece sì se no non venivo a parlare con uno come te,3,3639200000,3664800000,25600000,45,0,1
Samurai Valerio,dove sta sto prete,3,3671200000,3683600000,12400000,46,0,1
Alberto Anacleti,senti però vediamo di metterci d accordo,3,3745200000,3765200000,20000000,47,0,1
Alberto Anacleti,perché io ci devo alzare bei soldi col prete,3,3773200000,3793600000,20400000,48,0,1
Samurai Valerio,libera il prete,3,3813600000,3826400000,12800000,49,0,1
Samurai Valerio,adesso,3,3845200000,3854000000,8800000,50,0,1
Amedeo Cinaglia,sì ora vado,3,4081600000,4093600000,12000000,53,0,1
Amedeo Cinaglia,ciao hai sonno,3,4107600000,4120400000,12800000,54,0,1
Amedeo Cinaglia,ciao tesoro,3,4130400000,4139600000,9200000,55,0,1
Alberto Anacleti,vattene,3,4790000000,4799600000,9600000,60,0,1
Alberto Anacleti,che cazzo non senti t ho detto vattene,3,4821600000,4849600000,28000000,61,1,1
Alberto Anacleti,sto sorcio li mortacci sua,3,4916800000,4936800000,20000000,62,0,1
Aureliano Adami,come sta il prete,3,5391600000,5400800000,9200000,63,0,1
Aureliano Adami,beh,3,5451600000,5460400000,8800000,64,0,1
Alberto Anacleti,l ho dovuto liberare,3,5498400000,5509200000,10800000,65,0,1
Aureliano Adami,che hai detto,3,5525600000,5534000000,8400000,66,0,1
Alberto Anacleti,è venuto da me samurai stamattina,3,5538400000,5557200000,18800000,67,0,1
Aureliano Adami,levati,3,5580800000,5590800000,10000000,68,0,1
Gabriele Marchilli,ma come è venuto samurai,3,5602400000,5614000000,11600000,69,0,1
Gabriele Marchilli,che t ha detto,3,5620400000,5628800000,8400000,70,0,1
Alberto Anacleti,sapeva tutto che avevamo il prete e lo stavamo ricattando,3,5629600000,5655200000,25600000,71,0,1
Gabriele Marchilli,sapeva di tutti e tre,3,5656000000,5687200000,31200000,72,0,1
Alberto Anacleti,di voi non sapeva un cazzo,3,5656000000,5687200000,31200000,73,1,1
Aureliano Adami,ti rendi conto di che cazzo hai fatto,3,5727600000,5744800000,17200000,74,1,1
Alberto Anacleti,che cazzo dovevo fare,3,5745600000,5777200000,31600000,75,1,1
Aureliano Adami,non ti dovevi cacare addosso,3,5745600000,5777200000,31600000,76,1,1
Aureliano Adami,dovevi prima parlare con me,3,5778000000,5794800000,16800000,77,0,1
Aureliano Adami,ti sei inchinato davanti a quel pezzo di merda non ci posso credere,3,5829600000,5861600000,32000000,78,1,1
Aureliano Adami,la colpa è la mia,3,5880800000,5890800000,10000000,79,0,1
Aureliano Adami,mi metto a fare gli impicci con questo che è figlio di una guardia,3,5891600000,5920800000,29200000,80,0,1
Aureliano Adami,e con te che sei uno zingaro di merda,3,5921600000,5947200000,25600000,81,1,1
Aureliano Adami,come tuo fratello,3,5948000000,5961200000,13200000,82,0,1
Aureliano Adami,però almeno quello è un uomo,3,5964400000,5987200000,22800000,83,0,1
Alberto Anacleti,ma vattene affanculo,3,5964400000,5987200000,22800000,84,1,1
Aureliano Adami,pezzo di merda,3,5988000000,6004400000,16400000,85,1,1
Gabriele Marchilli,aurelia,3,5988000000,6004400000,16400000,86,0,1
Alberto Anacleti,che cazzo vuoi fare eh,3,6026000000,6041200000,15200000,88,1,1
Alberto Anacleti,mi vuoi ammazzare,3,6056000000,6066400000,10400000,89,0,1
Alberto Anacleti,e ammazzami,3,6084000000,6095200000,11200000,90,0,1
Aureliano Adami,io non vi voglio più vedere,3,6214000000,6227600000,13600000,91,0,1
Alberto Anacleti,no,3,6366800000,6386800000,20000000,92,0,1
Amedeo Cinaglia,voglio una modifica sull ordine del giorno della commissione di oggi ecco,3,6527600000,6562800000,35200000,94,0,1
Amedeo Cinaglia,no ma io sono il presidente è una mia prerogativa,3,6618400000,6642800000,24400000,96,0,1
Amedeo Cinaglia,stampi pure le copie e le consegni,3,6664400000,6682400000,18000000,97,0,1
Amedeo Cinaglia,grazie,3,6683200000,6693600000,10400000,98,0,1
Alberto Anacleti,tu che cazzo stai a fare ancora qua,3,7067200000,7083200000,16000000,102,1,1
Gabriele Marchilli,senti spadi,3,7095200000,7106000000,10800000,103,0,1
Gabriele Marchilli,non è che avresti 30 000 euro,3,7130400000,7144400000,14000000,104,0,1
Alberto Anacleti,ma vattene affanculo pure te,3,7154000000,7175600000,21600000,105,1,1
Sara Monaschi,adesso è tutto finito può stare tranquillo,3,7380000000,7404000000,24000000,106,0,0
Sara Monaschi,mi dispiace per quello che è successo,3,7548000000,7565600000,17600000,112,0,0
Sara Monaschi,lei ha ragione è una cosa bruttissima lo capisco,3,7575200000,7608400000,33200000,113,0,0
Sara Monaschi,adesso però è necessario che lei convochi la commissione,3,7648800000,7683600000,34800000,114,0,0
Sara Monaschi,certo lo so,3,7723200000,7734800000,11600000,116,0,0
Sara Monaschi,non glielo chiederei se non fosse necessario,3,7735600000,7758400000,22800000,117,0,0
Sara Monaschi,ma è l ultimo passo,3,7767200000,7780800000,13600000,118,0,0
Amedeo Cinaglia,sì,3,7916800000,7925200000,8400000,121,0,1
Amedeo Cinaglia,e oggi invece l ho cambiato,3,7926000000,7954400000,28400000,123,0,1
Amedeo Cinaglia,motivi d urgenza,3,7955200000,7968800000,13600000,124,0,1
Amedeo Cinaglia,serri fa il bravo eh su,3,8014400000,8030400000,16000000,127,0,1
Samurai Valerio,come sta il monsignore,3,8103600000,8118000000,14400000,128,0,1
Sara Monaschi,bene,3,8134400000,8144400000,10000000,129,0,0
Samurai Valerio,è pronto per firmare,3,8156400000,8172400000,16000000,130,0,1
Sara Monaschi,sì ma prima dobbiamo parlare,3,8180800000,8202800000,22000000,131,0,0
Samurai Valerio,di che cosa dobbiamo parlare,3,8220400000,8234800000,14400000,132,0,1
Sara Monaschi,di quello che spetta alla società di mio marito,3,8251200000,8272800000,21600000,133,0,0
Sara Monaschi,avevamo detto di fare il 50 a testa no,3,8277600000,8301200000,23600000,134,0,0
Samurai Valerio,questo lo aveva detto lei,3,8317600000,8330400000,12800000,135,0,1
Samurai Valerio,però il problema del monsignore l ho risolto io,3,8331200000,8354400000,23200000,136,0,1
Samurai Valerio,ora deve dare tutto a me,3,8358000000,8373200000,15200000,137,0,1
Sara Monaschi,come tutto,3,8390800000,8401200000,10400000,138,0,0
Samurai Valerio,i terreni del vaticano passano a me,3,8408400000,8434000000,25600000,139,0,1
Samurai Valerio,se no i problemi del monsignore non sono finiti,3,8434800000,8456400000,21600000,140,0,1
Samurai Valerio,ci metto un attimo a far sapere tutto,3,8464800000,8482400000,17600000,141,0,1
Samurai Valerio,il vaticano deve vendere alla mia società,3,8498800000,8520000000,21200000,142,0,1
Sara Monaschi,ma avevamo un accordo,3,8583200000,8598400000,15200000,143,0,0
Sara Monaschi,lo sa da quant è che sto dietro a questo affare,3,8602000000,8623600000,21600000,144,0,0
Samurai Valerio,no e sinceramente non m interessa,3,8650800000,8675200000,24400000,145,0,1
Samurai Valerio,ha fatto male a venire qui,3,8684000000,8698000000,14000000,146,0,1
Samurai Valerio,guardi come si è ridotta le scarpe,3,8702400000,8719600000,17200000,147,0,1
Aureliano Adami,ciao more,3,9004000000,9020800000,16800000,148,0,1
Aureliano Adami,ma che è tutta sta gente,3,9065600000,9097600000,32000000,150,0,1
Aureliano Adami,no,3,9111200000,9119600000,8400000,152,0,1
Livia Adami,hanno trovato il cugino di manfredi ammazzato,3,9138800000,9165200000,26400000,153,0,0
Aureliano Adami,ah,3,9178400000,9186800000,8400000,154,0,1
Aureliano Adami,beh sti cazzi,3,9203200000,9214800000,11600000,155,1,1
Aureliano Adami,ahó t ho detto che non sono stato io,3,9272000000,9302800000,30800000,159,0,1
Aureliano Adami,ci cachiamo addosso pure con gli zingari così siamo messi,3,9320800000,9347600000,26800000,160,0,1
Aureliano Adami,avete capito voi,3,9405600000,9417200000,11600000,162,0,1
Angelica Sale,ciao,3,9742000000,9750400000,8400000,164,0,0
Alberto Anacleti,ciao,3,9777600000,9786000000,8400000,165,0,1
Angelica Sale,ho saputo di tuo cugino,3,9822000000,9837600000,15600000,166,0,0
Angelica Sale,com è successo,3,9886400000,9899200000,12800000,167,0,0
Alberto Anacleti,gli hanno aperto la faccia,3,9949600000,9965200000,15600000,168,0,1
Alberto Anacleti,gli hanno rotto gli zigomi la mascella e il naso,3,9979600000,10014400000,34800000,169,0,1
Alberto Anacleti,l hanno massacrato,3,10031200000,10046400000,15200000,170,0,1
Angelica Sale,e mo che succede,3,10110800000,10145600000,34800000,171,0,0
Alberto Anacleti,che cazzo vuoi che succeda ange,3,10110800000,10145600000,34800000,172,1,1
Alberto Anacleti,la guerra,3,10150800000,10161200000,10400000,173,0,1
Angelica Sale,mi giuri che stai attento spadi,3,10183600000,10200800000,17200000,174,0,0
Alberto Anacleti,ma che vuoi non avevi detto che non mi volevi più vedere,3,10210000000,10240000000,30000000,175,0,1
Angelica Sale,volevo solo sapere come stavi,3,10256400000,10291600000,35200000,176,0,0
Alberto Anacleti,m hai visto sto bene,3,10256400000,10291600000,35200000,177,0,1
Angelica Sale,va bene come non detto,3,10313199999,10328399999,15200000,178,0,0
Livia Adami,a me devi dire la verità,3,10560800000,10577600000,16800000,180,0,0
Livia Adami,di chi è sto cane,3,10632800000,10644800000,12000000,181,0,0
Aureliano Adami,mo è mio,3,10650800000,10660800000,10000000,182,0,1
Livia Adami,che cazzo hai fatto aurelia,3,10680000000,10696000000,16000000,183,1,0
Aureliano Adami,era solo uno zingaro di merda livia,3,10744000000,10767200000,23200000,184,1,1
Livia Adami,ma perché non me l hai detto,3,10777200000,10802400000,25200000,185,0,0
Aureliano Adami,e che ti dovevo dire,3,10777200000,10802400000,25200000,186,0,1
Livia Adami,che sei uno stronzo,3,10803200000,10819600000,16400000,187,1,0
Livia Adami,poi ti lamenti di papà,3,10826000000,10841200000,15200000,188,0,0
Livia Adami,adesso mi senti bene e fai quello che ti dico io,3,10851600000,10874800000,23200000,189,0,0
Livia Adami,primo sto cane deve sparire,3,10879600000,10895200000,15600000,190,0,0
Aureliano Adami,dove cazzo lo metto senza di me muore,3,10896000000,10914400000,18400000,191,1,1
Livia Adami,forse non ci siamo capiti,3,10915200000,10930800000,15600000,192,0,0
Livia Adami,te lo ripeto per l ultima volta aureliano,3,10935600000,10957600000,22000000,193,0,0
Livia Adami,con papà ti copro io ma tu devi fare sparire sto cane,3,10958400000,10984000000,25600000,194,0,0
Livia Adami,e poi te ne stai tranquillo,3,10987200000,10998400000,11200000,195,0,0
